Date retreived,Hansard document url,Wā,Title,Te Reo length,Ambiguous length,Other length,Is Māori (%),Awaiting authorised reo
2018-01-10 16:56:48.348118,/en/pb/hansard-debates/rhr/document/51HansD_20160527/volume-714-week-47-thursday-26-may-2016-continued-on,26-May-2016  ,"Parliamentary Debates (Hansard) for Thursday, 26 May 2016(continued on Friday, 27 May 2016)  ",214,1942,30941,0.6868881399454341,
2018-01-10 16:56:50.075543,/en/pb/hansard-debates/rhr/document/51HansD_20160531/volume-714-week-48-tuesday-31-may-2016,31-May-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 31 May 2016  ",295,3492,53524,0.5481335587803564,
2018-01-10 16:56:52.659772,/en/pb/hansard-debates/rhr/document/51HansD_20160601/volume-714-week-48-wednesday-1-june-2016,01-Jun-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 1 June 2016  ",268,3113,51150,0.5212182504181415,
2018-01-10 16:56:55.097890,/en/pb/hansard-debates/rhr/document/51HansD_20160602/volume-714-week-48-thursday-2-june-2016,02-Jun-2016  ,"Parliamentary Debates (Hansard) for Thursday, 2 June 2016  ",48,1726,29978,0.15986145340704722,
2018-01-10 16:56:56.984568,/en/pb/hansard-debates/rhr/document/51HansD_20160607/volume-714-week-49-tuesday-7-june-2016,07-Jun-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 7 June 2016  ",529,3391,52323,1.0009081964731703,
2018-01-10 16:56:59.567462,/en/pb/hansard-debates/rhr/document/51HansD_20160608/volume-714-week-49-wednesday-8-june-2016,08-Jun-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 8 June 2016  ",806,3315,47966,1.6525875502337406,
2018-01-10 16:57:02.017419,/en/pb/hansard-debates/rhr/document/51HansD_20160609/volume-714-week-49-thursday-9-june-2016,09-Jun-2016  ,"Parliamentary Debates (Hansard) for Thursday, 9 June 2016  ",54,1809,30342,0.17765495459928937,
2018-01-10 16:57:04.346542,/en/pb/hansard-debates/rhr/combined/HansD_20160614_20160614,14-Jun-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 14 June 2016  ",324,3237,50957,0.6318129521655194,
2018-01-10 16:57:07.341463,/en/pb/hansard-debates/rhr/combined/HansD_20160615_20160615,15-Jun-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 15 June 2016  ",249,3132,53118,0.46658047107763223,
2018-01-10 16:57:10.179868,/en/pb/hansard-debates/rhr/combined/HansD_20160616_20160616,16-Jun-2016  ,"Parliamentary Debates (Hansard) for Thursday, 16 June 2016  ",200,1933,31034,0.6403278478581034,
2018-01-10 16:57:12.821828,/en/pb/hansard-debates/rhr/combined/HansD_20160628_20160628,28-Jun-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 28 June 2016  ",93,3376,56328,0.1648322433136598,
2018-01-10 16:57:15.744505,/en/pb/hansard-debates/rhr/combined/HansD_20160628_20160629,28-Jun-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 28 June 2016 (continued on Wednesday, 29 June 2016)  ",5167,2688,19459,20.981889060342727,
2018-01-10 16:57:17.911241,/en/pb/hansard-debates/rhr/combined/HansD_20160629_20160629,29-Jun-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 29 June 2016  ",179,3281,51383,0.34715488150188123,
2018-01-10 16:57:21.103902,/en/pb/hansard-debates/rhr/combined/HansD_20160630_20160630,30-Jun-2016  ,"Parliamentary Debates (Hansard) for Thursday, 30 June 2016  ",222,1888,30300,0.7273442107332416,
2018-01-10 16:57:23.182441,/en/pb/hansard-debates/rhr/combined/HansD_20160705_20160705,05-Jul-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 5 July 2016  ",1783,3605,51032,3.375934866988545,
2018-01-10 16:57:26.171325,/en/pb/hansard-debates/rhr/combined/HansD_20160706_20160706,06-Jul-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 6 July 2016  ",1327,3629,52289,2.4750074604595644,
2018-01-10 16:57:29.224110,/en/pb/hansard-debates/rhr/combined/HansD_20160707_20160707,07-Jul-2016  ,"Parliamentary Debates (Hansard) for Thursday, 7 July 2016  ",1213,2250,31030,3.762056880563223,
2018-01-10 16:57:31.525084,/en/pb/hansard-debates/rhr/combined/HansD_20160809_20160809,09-Aug-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 9 August 2016  ",634,3130,50832,1.2318812419849998,
2018-01-10 16:57:34.298157,/en/pb/hansard-debates/rhr/combined/HansD_20160810_20160810,10-Aug-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 10 August 2016  ",636,3599,51350,1.2234063016966106,
2018-01-10 16:57:37.195796,/en/pb/hansard-debates/rhr/combined/HansD_20160811_20160811,11-Aug-2016  ,"Parliamentary Debates (Hansard) for Thursday, 11 August 2016  ",68,1986,33127,0.20485012803133001,
2018-01-10 16:57:39.632605,/en/pb/hansard-debates/rhr/combined/HansD_20160816_20160816,16-Aug-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 16 August 2016  ",228,3282,51082,0.44435782498538295,
2018-01-10 16:57:42.508643,/en/pb/hansard-debates/rhr/combined/HansD_20160817_20160817,17-Aug-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 17 August 2016  ",133,3063,46178,0.2871887888406642,
2018-01-10 16:57:45.383811,/en/pb/hansard-debates/rhr/combined/HansD_20160818_20160818,18-Aug-2016  ,"Parliamentary Debates (Hansard) for Thursday, 18 August 2016  ",645,1923,29778,2.1201064983729414,
2018-01-10 16:57:47.617537,/en/pb/hansard-debates/rhr/combined/HansD_20160823_20160823,23-Aug-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 23 August 2016  ",251,3243,50222,0.4972955837774652,
2018-01-10 16:57:50.210083,/en/pb/hansard-debates/rhr/combined/HansD_20160823_20160824,23-Aug-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 23 August 2016 (continued on Wednesday, 24 August 2016)  ",254,1193,19004,1.3189323917333056,
2018-01-10 16:57:51.993216,/en/pb/hansard-debates/rhr/combined/HansD_20160824_20160824,24-Aug-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 24 August 2016  ",328,3249,47975,0.6790468500921267,
2018-01-10 16:57:54.971705,/en/pb/hansard-debates/rhr/combined/HansD_20160825_20160825,25-Aug-2016  ,"Parliamentary Debates (Hansard) for Thursday, 25 August 2016  ",92,1864,29981,0.30592225584411264,
2018-01-10 16:57:57.404522,/en/pb/hansard-debates/rhr/combined/HansD_20160906_20160906,06-Sep-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 6 September 2016  ",233,3274,51319,0.4519708255741775,
2018-01-10 16:58:00.920646,/en/pb/hansard-debates/rhr/combined/HansD_20160906_20160907,06-Sep-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 6 September 2016 (continued on Wednesday, 7 September 2016)  ",356,5627,95770,0.37034725256434264,
2018-01-10 16:58:05.189374,/en/pb/hansard-debates/rhr/combined/HansD_20160908_20160908,08-Sep-2016  ,"Parliamentary Debates (Hansard) for Thursday, 8 September 2016  ",596,1962,30429,1.9210314262691377,
2018-01-10 16:58:07.613476,/en/pb/hansard-debates/rhr/combined/HansD_20160913_20160913,13-Sep-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 13 September 2016  ",366,3156,50409,0.7208271787296898,
2018-01-10 16:58:10.586814,/en/pb/hansard-debates/rhr/combined/HansD_20160914_20160914,14-Sep-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 14 September 2016  ",412,3439,50368,0.8113430484442694,
2018-01-10 16:58:13.258180,/en/pb/hansard-debates/rhr/combined/HansD_20160915_20160915,15-Sep-2016  ,"Parliamentary Debates (Hansard) for Thursday, 15 September 2016  ",142,1997,32234,0.43859649122807015,
2018-01-10 16:58:15.584909,/en/pb/hansard-debates/rhr/combined/HansD_20160920_20160920,20-Sep-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 20 September 2016  ",267,3218,52157,0.5093087135663055,
2018-01-10 16:58:18.716629,/en/pb/hansard-debates/rhr/combined/HansD_20160921_20160921,21-Sep-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 21 September 2016  ",1937,3464,48561,3.835795477048596,
2018-01-10 16:58:25.427170,/en/pb/hansard-debates/rhr/combined/HansD_20160921_20160922,21-Sep-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 21 September 2016 (continued on Thursday, 22 September 2016)  ",5743,3571,26731,17.68491716450083,
2018-01-10 16:58:30.483625,/en/pb/hansard-debates/rhr/combined/HansD_20160922_20160922,22-Sep-2016  ,"Parliamentary Debates (Hansard) for Thursday, 22 September 2016  ",3710,2441,21264,14.85544966765436,
2018-01-10 16:58:33.767839,/en/pb/hansard-debates/rhr/combined/HansD_20161011_20161011,11-Oct-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 11 October 2016  ",220,3269,50125,0.43698480484655877,
2018-01-10 16:58:39.419649,/en/pb/hansard-debates/rhr/combined/HansD_20161012_20161012,12-Oct-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 12 October 2016  ",826,3112,49411,1.6442064613730916,
2018-01-10 16:58:44.938388,/en/pb/hansard-debates/rhr/combined/HansD_20161013_20161013,13-Oct-2016  ,"Parliamentary Debates (Hansard) for Thursday, 13 October 2016  ",63,1945,32250,0.19496796954786,
2018-01-10 16:58:48.278439,/en/pb/hansard-debates/rhr/combined/HansD_20161018_20161018,18-Oct-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 18 October 2016  ",407,3392,51461,0.7846841983496569,
2018-01-10 16:58:51.287069,/en/pb/hansard-debates/rhr/combined/HansD_20161019_20161019,19-Oct-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 19 October 2016  ",1881,3806,49629,3.651718112987769,
2018-01-10 16:58:54.241909,/en/pb/hansard-debates/rhr/combined/HansD_20161020_20161020,20-Oct-2016  ,"Parliamentary Debates (Hansard) for Thursday, 20 October 2016  ",192,1900,30869,0.6181385016580278,
2018-01-10 16:58:56.517943,/en/pb/hansard-debates/rhr/combined/HansD_20161101_20161101,01-Nov-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 1 November 2016  ",157,3024,51699,0.30276149336624497,
2018-01-10 16:58:59.601193,/en/pb/hansard-debates/rhr/combined/HansD_20161102_20161102,02-Nov-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 2 November 2016  ",149,3089,50581,0.2937118076089099,
2018-01-10 16:59:02.398707,/en/pb/hansard-debates/rhr/combined/HansD_20161102_20161103,02-Nov-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 2 November 2016 (continued on Thursday, 3 November 2016)  ",189,1421,22212,0.8437123342707915,
2018-01-10 16:59:04.423297,/en/pb/hansard-debates/rhr/combined/HansD_20161103_20161103,03-Nov-2016  ,"Parliamentary Debates (Hansard) for Thursday, 3 November 2016  ",97,1822,30637,0.31561137502440295,
2018-01-10 16:59:06.821598,/en/pb/hansard-debates/rhr/combined/HansD_20161108_20161108,08-Nov-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 8 November 2016  ",145,3013,49971,0.2893287572831032,
2018-01-10 16:59:09.753825,/en/pb/hansard-debates/rhr/combined/HansD_20161109_20161109,09-Nov-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 9 November 2016  ",2951,4204,48426,5.743815325924052,
2018-01-10 16:59:12.579269,/en/pb/hansard-debates/rhr/combined/HansD_20161110_20161110,10-Nov-2016  ,"Parliamentary Debates (Hansard) for Thursday, 10 November 2016  ",101,1817,31468,0.31993411257879567,
2018-01-10 16:59:15.154854,/en/pb/hansard-debates/rhr/combined/HansD_20161115_20161115,15-Nov-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 15 November 2016  ",319,3106,51224,0.6189007236676173,
2018-01-10 16:59:17.715247,/en/pb/hansard-debates/rhr/combined/HansD_20161116_20161116,16-Nov-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 16 November 2016  ",375,3289,51942,0.7167842192786283,
2018-01-10 16:59:20.573060,/en/pb/hansard-debates/rhr/combined/HansD_20161117_20161117,17-Nov-2016  ,"Parliamentary Debates (Hansard) for Thursday, 17 November 2016  ",686,2103,29121,2.3014728084007112,
2018-01-10 16:59:22.956063,/en/pb/hansard-debates/rhr/combined/HansD_20161129_20161129,29-Nov-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 29 November 2016  ",570,3350,51193,1.1011726522805865,
2018-01-10 16:59:25.746306,/en/pb/hansard-debates/rhr/combined/HansD_20161129_20161130,29-Nov-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 29 November 2016 (continued on Wednesday, 30 November 2016)  ",6363,3886,26254,19.508231903608547,
2018-01-10 16:59:28.105981,/en/pb/hansard-debates/rhr/combined/HansD_20161130_20161130,30-Nov-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 30 November 2016  ",222,3655,54818,0.40334302325581395,
2018-01-10 16:59:31.017170,/en/pb/hansard-debates/rhr/combined/HansD_20161201_20161201,01-Dec-2016  ,"Parliamentary Debates (Hansard) for Thursday, 1 December 2016  ",334,1621,27844,1.1853218823195402,
2018-01-10 16:59:33.112237,/en/pb/hansard-debates/rhr/combined/HansD_20161206_20161206,06-Dec-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 6 December 2016  ",551,3385,52685,1.035013900368172,
2018-01-10 16:59:35.788142,/en/pb/hansard-debates/rhr/combined/HansD_20161206_20161207,06-Dec-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 6 December 2016 (continued on Wednesday, 7 December 2016)  ",3241,2689,27762,10.453827048995258,
2018-01-10 16:59:38.053282,/en/pb/hansard-debates/rhr/combined/HansD_20161207_20161207,07-Dec-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 7 December 2016  ",268,3299,51803,0.514681876668395,
2018-01-10 16:59:40.904390,/en/pb/hansard-debates/rhr/combined/HansD_20161208_20161208,08-Dec-2016  ,"Parliamentary Debates (Hansard) for Thursday, 8 December 2016  ",296,1372,22673,1.2886934563977535,
2018-01-10 16:59:43.646826,/en/pb/hansard-debates/rhr/combined/HansD_20161213_20161213,13-Dec-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 13 December 2016  ",2838,3587,49280,5.445335584634867,
2018-01-10 16:59:46.683131,/en/pb/hansard-debates/rhr/combined/HansD_20161214_20161214,14-Dec-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 14 December 2016  ",163,1449,19586,0.8253582459871386,
2018-01-10 16:59:48.584823,/en/pb/hansard-debates/rhr/combined/HansD_20170207_20170207,07-Feb-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 7 February 2017  ",604,3680,53521,1.1159353348729792,
2018-01-10 16:59:51.264330,/en/pb/hansard-debates/rhr/combined/HansD_20170208_20170208,08-Feb-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 8 February 2017  ",362,3546,54232,0.6630765285562517,
2018-01-10 16:59:53.943964,/en/pb/hansard-debates/rhr/combined/HansD_20170209_20170209,09-Feb-2017  ,"Parliamentary Debates (Hansard) for Thursday, 9 February 2017  ",246,2180,32650,0.7478112840466926,
2018-01-10 16:59:56.066842,/en/pb/hansard-debates/rhr/combined/HansD_20170214_20170214,14-Feb-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 14 February 2017  ",357,3385,53773,0.6595233696656198,
2018-01-10 16:59:58.838592,/en/pb/hansard-debates/rhr/combined/HansD_20170215_20170215,15-Feb-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 15 February 2017  ",258,3384,52685,0.4873165479855694,
2018-01-10 17:00:01.564168,/en/pb/hansard-debates/rhr/combined/HansD_20170216_20170216,16-Feb-2017  ,"Parliamentary Debates (Hansard) for Thursday, 16 February 2017  ",449,2197,29706,1.4889736362129,
2018-01-10 17:00:03.806462,/en/pb/hansard-debates/rhr/combined/HansD_20170307_20170307,07-Mar-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 7 March 2017  ",102,3191,50561,0.2013303594339064,
2018-01-10 17:00:06.380024,/en/pb/hansard-debates/rhr/combined/HansD_20170308_20170308,08-Mar-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 8 March 2017  ",121,3518,54099,0.2231648838067134,
2018-01-10 17:00:09.179397,/en/pb/hansard-debates/rhr/combined/HansD_20170309_20170309,09-Mar-2017  ,"Parliamentary Debates (Hansard) for Thursday, 9 March 2017  ",52,1728,30370,0.17092893300900663,
2018-01-10 17:00:11.453240,/en/pb/hansard-debates/rhr/combined/HansD_20170314_20170314,14-Mar-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 14 March 2017  ",396,3335,49384,0.7955002008838891,
2018-01-10 17:00:14.208551,/en/pb/hansard-debates/rhr/combined/HansD_20170314_20170315,14-Mar-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 14 March 2017 (continued on Wednesday, 15 March 2017)  ",5565,2904,19694,22.031751059028466,
2018-01-10 17:00:16.362021,/en/pb/hansard-debates/rhr/combined/HansD_20170315_20170315,15-Mar-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 15 March 2017  ",174,3383,51118,0.33923418856741794,
2018-01-10 17:00:19.278183,/en/pb/hansard-debates/rhr/combined/HansD_20170316_20170316,16-Mar-2017  ,"Parliamentary Debates (Hansard) for Thursday, 16 March 2017  ",95,1667,27235,0.34760336626417854,
2018-01-10 17:00:21.674000,/en/pb/hansard-debates/rhr/combined/HansD_20170321_20170321,21-Mar-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 21 March 2017  ",57,3257,49619,0.11474353812706337,
2018-01-10 17:00:24.511519,/en/pb/hansard-debates/rhr/combined/HansD_20170322_20170322,22-Mar-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 22 March 2017  ",133,3626,55173,0.24048023722561748,
2018-01-10 17:00:27.314259,/en/pb/hansard-debates/rhr/combined/HansD_20170323_20170323,23-Mar-2017  ,"Parliamentary Debates (Hansard) for Thursday, 23 March 2017  ",173,1586,27124,0.6337692786753123,
2018-01-10 17:00:30.062438,/en/pb/hansard-debates/rhr/combined/HansD_20170404_20170404,04-Apr-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 4 April 2017  ",636,3225,50861,1.2350233994213256,
2018-01-10 17:00:33.030794,/en/pb/hansard-debates/rhr/combined/HansD_20170405_20170405,05-Apr-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 5 April 2017  ",538,3192,49093,1.0839999194052103,
2018-01-10 17:00:35.723017,/en/pb/hansard-debates/rhr/combined/HansD_20170406_20170406,06-Apr-2017  ,"Parliamentary Debates (Hansard) for Thursday, 6 April 2017  ",209,1910,32754,0.634044231410976,
2018-01-10 17:00:37.995431,/en/pb/hansard-debates/rhr/combined/HansD_20170411_20170411,11-Apr-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 11 April 2017  ",314,3180,50875,0.6134130379573737,
2018-01-10 17:00:41.047172,/en/pb/hansard-debates/rhr/combined/HansD_20170412_20170412,12-Apr-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 12 April 2017  ",229,3648,53150,0.42900766218925046,
2018-01-10 17:00:43.931572,/en/pb/hansard-debates/rhr/combined/HansD_20170412_20170413,12-Apr-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 12 April 2017 (continued on Thursday, 13 April 2017)  ",186,2220,34750,0.5324021067094115,
2018-01-10 17:00:46.655979,/en/pb/hansard-debates/rhr/combined/HansD_20170413_20170413,13-Apr-2017  ,"Parliamentary Debates (Hansard) for Thursday, 13 April 2017  ",48,1364,21085,0.22713292007760374,
2018-01-10 17:00:48.647875,/en/pb/hansard-debates/rhr/combined/HansD_20170502_20170502,02-May-2017  ,"Parliamentary Debates (Hansard) for Tuesday, 2 May 2017  ",1368,3022,48314,2.7535123384726865,
2018-01-10 17:00:51.301820,/en/pb/hansard-debates/rhr/combined/HansD_20170503_20170503,03-May-2017  ,"Parliamentary Debates (Hansard) for Wednesday, 3 May 2017  ",984,3367,50023,1.9291469798262983,
